year,h,sp,last_madm,avg_madm_school,avg_madm_sp,count_per_school_sp
2020,"<b>COLEGIUL ECONOMIC, MUN. RM. VALCEA</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(103) Industrie alimentară</b><br/>Limba română,7.51,6.462000000000001,6.270714285714285,5
2020,"<b>COLEGIUL ECONOMIC, MUN. RM. VALCEA</b><br/>Servicii/Liceal/Zi",<b>(101) Comerţ</b><br/>Limba română,7.26,6.296,6.749577464788732,5
2020,"<b>COLEGIUL ECONOMIC, MUN. RM. VALCEA</b><br/>Servicii/Liceal/Zi",<b>(102) Economic</b><br/>Limba română,7.36,6.296,6.929012345679013,5
2020,"<b>COLEGIUL ECONOMIC, MUN. RM. VALCEA</b><br/>Servicii/Liceal/Zi",<b>(104) Turism şi alimentaţie</b><br/>Limba română,8.06,6.296,6.991,5
2020,<b>COLEGIUL EMIL NEGRUȚIU TURDA</b><br/>Resurse naturale și protecția mediului/Liceal/Zi,<b>(101) Agricultură</b><br/>Limba română,5.47,5.34,4.69,2
2020,<b>COLEGIUL EMIL NEGRUȚIU TURDA</b><br/>Servicii/Liceal/Zi,<b>(102) Turism şi alimentaţie</b><br/>Limba română,5.73,5.77,5.8968181818181815,1
2020,"<b>COLEGIUL ENERGETIC, MUN. RM. VALCEA</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(108) Protecţia mediului</b><br/>Limba română,8.31,8.31,7.405,1
2020,"<b>COLEGIUL ENERGETIC, MUN. RM. VALCEA</b><br/>Tehnic/Liceal/Zi",<b>(105) Electromecanică</b><br/>Limba română,7.36,7.330000000000001,7.36,1
2020,"<b>COLEGIUL ENERGETIC, MUN. RM. VALCEA</b><br/>Tehnic/Liceal/Zi",<b>(106) Electronică automatizări</b><br/>Limba română,7.74,7.330000000000001,6.236666666666667,1
2020,"<b>COLEGIUL ENERGETIC, MUN. RM. VALCEA</b><br/>Tehnic/Liceal/Zi",<b>(107) Mecanică</b><br/>Limba română,6.89,7.330000000000001,6.47,1
2020,"<b>COLEGIUL FERDINAND I, COMUNA MĂNECIU</b><br/>Real/Liceal/Zi",<b>(101) Matematică-Informatică</b><br/>Limba română,7.5,6.640000000000001,8.39846153846154,2
2020,"<b>COLEGIUL FERDINAND I, COMUNA MĂNECIU</b><br/>Servicii/Liceal/Zi",<b>(102) Turism şi alimentaţie</b><br/>Limba română,6.37,6.1,5.8968181818181815,2
2020,<b>COLEGIUL GHEORGHE TATARESCU ROVINARI</b><br/>Real/Liceal/Zi,<b>(102) Ştiinţe ale Naturii</b><br/>Limba română,5.85,5.85,7.495,1
2020,<b>COLEGIUL GHEORGHE TATARESCU ROVINARI</b><br/>Tehnic/Liceal/Zi,<b>(101) Electronică automatizări</b><br/>Limba română,4.28,4.295,4.295,2
2020,"<b>COLEGIUL ION KALINDERU, ORAȘUL BUȘTENI</b><br/>Real/Liceal/Zi",<b>(104) Matematică-Informatică</b><br/>Limba română,4.07,4.65,7.747037037037038,2
2020,"<b>COLEGIUL ION KALINDERU, ORAȘUL BUȘTENI</b><br/>Umanist/Liceal/Zi",<b>(103) Filologie</b><br/>Limba română,4.5,4.38,6.459545454545455,2
2020,<b>COLEGIUL MIHAI EMINESCU BACĂU</b><br/>Real/Liceal/Zi,<b>(102) Matematică-Informatică</b><br/>Limba română,8.27,8.0775,8.259512195121951,2
2020,<b>COLEGIUL MIHAI EMINESCU BACĂU</b><br/>Real/Liceal/Zi,<b>(103) Ştiinţe ale Naturii</b><br/>Limba română,8.13,8.0775,8.293947368421053,2
2020,<b>COLEGIUL MIHAI EMINESCU BACĂU</b><br/>Umanist/Liceal/Zi,<b>(101) Filologie</b><br/>Limba română,8.22,7.9825,7.8546000000000005,2
2020,<b>COLEGIUL MIHAI EMINESCU BACĂU</b><br/>Umanist/Liceal/Zi,<b>(104) Ştiinţe Sociale</b><br/>Limba română,8.35,7.9825,7.712857142857143,2
2020,<b>COLEGIUL MIHAI VITEAZUL BUMBESTI-JIU</b><br/>Umanist/Liceal/Zi,<b>(103) Filologie</b><br/>Limba română,3.89,3.185,6.459545454545455,2
2020,<b>COLEGIUL MIHAI VITEAZUL INEU</b><br/>Real/Liceal/Zi,<b>(103) Matematică-Informatică</b><br/>Limba română,8.4,6.5625,8.515757575757576,2
2020,<b>COLEGIUL MIHAI VITEAZUL INEU</b><br/>Real/Liceal/Zi,<b>(105) Ştiinţe ale Naturii</b><br/>Limba română,7.57,6.5625,7.94,1
2020,<b>COLEGIUL MIHAI VITEAZUL INEU</b><br/>Servicii/Liceal/Zi,<b>(101) Economic</b><br/>Limba română,7.12,6.734999999999999,6.257777777777778,2
2020,<b>COLEGIUL MIHAI VITEAZUL INEU</b><br/>Tehnic/Liceal/Zi,<b>(104) Mecanică</b><br/>Limba română,5.85,5.85,4.525,1
2020,<b>COLEGIUL MIHAI VITEAZUL INEU</b><br/>Umanist/Liceal/Zi,<b>(102) Filologie</b><br/>Limba română,7.86,7.43,7.802499999999999,2
2020,"<b>COLEGIUL MIHAIL CANTACUZINO, ORAȘUL SINAIA</b><br/>Real/Liceal/Zi",<b>(106) Matematică-Informatică</b><br/>Limba română,5.02,5.17,8.491960784313726,1
2020,"<b>COLEGIUL MIHAIL CANTACUZINO, ORAȘUL SINAIA</b><br/>Servicii/Liceal/Zi",<b>(107) Turism şi alimentaţie</b><br/>Limba română,5.53,4.955,6.352222222222222,1
2020,"<b>COLEGIUL MIHAIL CANTACUZINO, ORAȘUL SINAIA</b><br/>Umanist/Liceal/Zi",<b>(105) Filologie</b><br/>Limba română,6.53,6.555,7.817027027027027,1
2020,<b>COLEGIUL NATIONAL A.T.LAURIAN BOTOSANI</b><br/>Real/Liceal/Zi,<b>(106) Matematică-Informatică</b><br/>Limba română,8.81,8.6375,8.491960784313726,2
2020,<b>COLEGIUL NATIONAL A.T.LAURIAN BOTOSANI</b><br/>Real/Liceal/Zi,<b>(107) Ştiinţe ale Naturii</b><br/>Limba română,9.12,8.6375,8.245833333333334,2
2020,<b>COLEGIUL NATIONAL A.T.LAURIAN BOTOSANI</b><br/>Umanist/Liceal/Zi,<b>(104) Filologie</b><br/>Limba română/Limba engleză,8.85,7.813333333333333,8.788571428571428,2
2020,<b>COLEGIUL NATIONAL A.T.LAURIAN BOTOSANI</b><br/>Umanist/Liceal/Zi,<b>(105) Filologie</b><br/>Limba română/Limba franceză,5.63,7.813333333333333,7.719999999999999,2
2020,<b>COLEGIUL NATIONAL A.T.LAURIAN BOTOSANI</b><br/>Umanist/Liceal/Zi,<b>(108) Ştiinţe Sociale</b><br/>Limba română,8.92,7.813333333333333,7.759090909090909,2
2020,<b>COLEGIUL NATIONAL AL. I. CUZA FOCSANI</b><br/>Real/Liceal/Zi,<b>(105) Matematică-Informatică</b><br/>Limba română,9.32,9.1225,7.78047619047619,2
2020,<b>COLEGIUL NATIONAL AL. I. CUZA FOCSANI</b><br/>Real/Liceal/Zi,<b>(106) Ştiinţe ale Naturii</b><br/>Limba română,9.17,9.1225,7.4750000000000005,2
2020,<b>COLEGIUL NATIONAL AL. I. CUZA FOCSANI</b><br/>Umanist/Liceal/Zi,<b>(104) Filologie</b><br/>Limba română,9.12,9.032499999999999,7.9358,2
2020,<b>COLEGIUL NATIONAL AL. I. CUZA FOCSANI</b><br/>Umanist/Liceal/Zi,<b>(107) Ştiinţe Sociale</b><br/>Limba română,9.12,9.032499999999999,7.1648000000000005,2
2020,"<b>COLEGIUL NATIONAL ALEXANDRU IOAN CUZA, LOCALITATEA GALATI</b><br/>Real/Liceal/Zi",<b>(109) Matematică-Informatică</b><br/>Limba română,9.21,8.948,8.030689655172413,1
2020,"<b>COLEGIUL NATIONAL ALEXANDRU IOAN CUZA, LOCALITATEA GALATI</b><br/>Real/Liceal/Zi",<b>(110) Matematică-Informatică</b><br/>Limba română/Limba engleză,9.16,8.948,9.182500000000001,1
2020,"<b>COLEGIUL NATIONAL ALEXANDRU IOAN CUZA, LOCALITATEA GALATI</b><br/>Real/Liceal/Zi",<b>(111) Ştiinţe ale Naturii</b><br/>Limba română,9.15,8.948,7.9839473684210525,2
2020,"<b>COLEGIUL NATIONAL ALEXANDRU IOAN CUZA, LOCALITATEA GALATI</b><br/>Umanist/Liceal/Zi",<b>(107) Filologie</b><br/>Limba română/Limba engleză,9.08,8.632000000000001,8.738,1
2020,"<b>COLEGIUL NATIONAL ALEXANDRU IOAN CUZA, LOCALITATEA GALATI</b><br/>Umanist/Liceal/Zi",<b>(108) Filologie</b><br/>Limba română/Limba franceză,8.89,8.632000000000001,8.44,1
2020,"<b>COLEGIUL NATIONAL ALEXANDRU LAHOVARI, MUN. RM. VALCEA</b><br/>Real/Liceal/Zi",<b>(115) Matematică-Informatică</b><br/>Limba română,8.87,8.491,8.398888888888889,2
2020,"<b>COLEGIUL NATIONAL ALEXANDRU LAHOVARI, MUN. RM. VALCEA</b><br/>Real/Liceal/Zi",<b>(116) Ştiinţe ale Naturii</b><br/>Limba română,8.78,8.491,7.850270270270269,2
2020,"<b>COLEGIUL NATIONAL ALEXANDRU LAHOVARI, MUN. RM. VALCEA</b><br/>Umanist/Liceal/Zi",<b>(114) Filologie</b><br/>Limba română,8.71,8.446000000000002,7.416388888888889,2
2020,"<b>COLEGIUL NATIONAL ALEXANDRU LAHOVARI, MUN. RM. VALCEA</b><br/>Umanist/Liceal/Zi",<b>(117) Ştiinţe Sociale</b><br/>Limba română,8.82,8.446000000000002,7.945333333333333,2
2020,<b>COLEGIUL NATIONAL BARBU STIRBEI CALARASI</b><br/>Real/Liceal/Zi,<b>(105) Matematică-Informatică</b><br/>Limba română,8.44,7.907500000000001,7.78047619047619,1
2020,<b>COLEGIUL NATIONAL BARBU STIRBEI CALARASI</b><br/>Real/Liceal/Zi,<b>(106) Ştiinţe ale Naturii</b><br/>Limba română,8.23,7.907500000000001,7.4750000000000005,1
2020,<b>COLEGIUL NATIONAL BARBU STIRBEI CALARASI</b><br/>Umanist/Liceal/Zi,<b>(103) Filologie</b><br/>Limba română,8.21,8.18,6.459545454545455,1
2020,<b>COLEGIUL NATIONAL BARBU STIRBEI CALARASI</b><br/>Umanist/Liceal/Zi,<b>(104) Filologie</b><br/>Limba română/Limba engleză,8.58,8.18,8.788571428571428,1
2020,<b>COLEGIUL NATIONAL BETHLEN GABOR AIUD</b><br/>Real/Liceal/Zi,<b>(104) Matematică-Informatică</b><br/>Limba maghiară,7.73,7.2125,7.613333333333333,1
2020,<b>COLEGIUL NATIONAL BETHLEN GABOR AIUD</b><br/>Real/Liceal/Zi,<b>(106) Ştiinţe ale Naturii</b><br/>Limba maghiară,7.84,7.2125,7.84,1
2020,"<b>COLEGIUL NATIONAL CALISTRAT HOGAS, LOCALITATEA TECUCI</b><br/>Real/Liceal/Zi",<b>(113) Matematică-Informatică</b><br/>Limba română,8.14,7.8625,8.346511627906976,2
2020,"<b>COLEGIUL NATIONAL CALISTRAT HOGAS, LOCALITATEA TECUCI</b><br/>Real/Liceal/Zi",<b>(114) Ştiinţe ale Naturii</b><br/>Limba română,7.88,7.8625,8.186176470588235,2
2020,"<b>COLEGIUL NATIONAL CALISTRAT HOGAS, LOCALITATEA TECUCI</b><br/>Umanist/Liceal/Zi",<b>(112) Filologie</b><br/>Limba română,7.81,7.654999999999999,7.968444444444444,2
2020,<b>COLEGIUL NATIONAL CAROL I CRAIOVA</b><br/>Real/Liceal/Zi,<b>(106) Matematică-Informatică</b><br/>Limba română,9.51,9.218333333333334,8.491960784313726,1
2020,<b>COLEGIUL NATIONAL CAROL I CRAIOVA</b><br/>Real/Liceal/Zi,<b>(107) Matematică-Informatică</b><br/>Limba română/Limba engleză,9.47,9.218333333333334,9.33,1
2020,<b>COLEGIUL NATIONAL CAROL I CRAIOVA</b><br/>Real/Liceal/Zi,<b>(108) Ştiinţe ale Naturii</b><br/>Limba română,9.52,9.218333333333334,8.57,1
2020,<b>COLEGIUL NATIONAL CAROL I CRAIOVA</b><br/>Umanist/Liceal/Zi,<b>(103) Filologie</b><br/>Limba română/Limba engleză,9.32,8.826666666666666,7.923333333333333,1
2020,<b>COLEGIUL NATIONAL CAROL I CRAIOVA</b><br/>Umanist/Liceal/Zi,<b>(104) Filologie</b><br/>Limba română/Limba franceză,8.98,8.826666666666666,8.98,1
2020,<b>COLEGIUL NATIONAL CAROL I CRAIOVA</b><br/>Umanist/Liceal/Zi,<b>(105) Filologie</b><br/>Limba română/Limba spaniolă,9.0,8.826666666666666,9.0,1
2020,"<b>COLEGIUL NATIONAL COSTACHE NEGRI, LOCALITATEA GALATI</b><br/>Real/Liceal/Zi",<b>(116) Matematică-Informatică</b><br/>Limba română,9.54,9.459999999999999,8.49875,1
2020,"<b>COLEGIUL NATIONAL COSTACHE NEGRI, LOCALITATEA GALATI</b><br/>Real/Liceal/Zi",<b>(117) Matematică-Informatică</b><br/>Limba română/Limba engleză,9.5,9.459999999999999,9.37,1
2020,"<b>COLEGIUL NATIONAL COSTACHE NEGRI, LOCALITATEA GALATI</b><br/>Real/Liceal/Zi",<b>(119) Ştiinţe ale Naturii</b><br/>Limba română,9.48,9.459999999999999,8.241851851851852,1
2020,"<b>COLEGIUL NATIONAL COSTACHE NEGRI, LOCALITATEA GALATI</b><br/>Umanist/Liceal/Zi",<b>(115) Filologie</b><br/>Limba română,9.19,9.1325,7.889705882352941,1
2020,"<b>COLEGIUL NATIONAL COSTACHE NEGRI, LOCALITATEA GALATI</b><br/>Umanist/Liceal/Zi",<b>(120) Ştiinţe Sociale</b><br/>Limba română/Limba engleză,9.35,9.1325,9.35,1
2020,"<b>COLEGIUL NATIONAL DE AGRICULTURA SI ECONOMIE, LOCALITATEA TECUCI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(136) Agricultură</b><br/>Limba română,5.69,6.2860000000000005,4.218571428571429,2
2020,"<b>COLEGIUL NATIONAL DE AGRICULTURA SI ECONOMIE, LOCALITATEA TECUCI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(138) Industrie alimentară</b><br/>Limba română,7.05,6.2860000000000005,5.56625,2
2020,"<b>COLEGIUL NATIONAL DE AGRICULTURA SI ECONOMIE, LOCALITATEA TECUCI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(139) Protecţia mediului</b><br/>Limba română,6.68,6.2860000000000005,5.424444444444444,2
2020,"<b>COLEGIUL NATIONAL DE AGRICULTURA SI ECONOMIE, LOCALITATEA TECUCI</b><br/>Servicii/Liceal/Zi",<b>(137) Economic</b><br/>Limba română,7.36,7.062,5.635833333333333,2
2020,"<b>COLEGIUL NATIONAL DE INFORMATICA MATEI BASARAB, MUN. RM. VALCEA</b><br/>Real/Liceal/Zi",<b>(118) Matematică-Informatică</b><br/>Limba română,9.35,9.290000000000001,8.503142857142857,3
2020,"<b>COLEGIUL NATIONAL DE INFORMATICA MATEI BASARAB, MUN. RM. VALCEA</b><br/>Real/Liceal/Zi",<b>(120) Ştiinţe ale Naturii</b><br/>Limba română/Limba engleză,9.58,9.290000000000001,9.534,2
2020,"<b>COLEGIUL NATIONAL DE INFORMATICA MATEI BASARAB, MUN. RM. VALCEA</b><br/>Umanist/Liceal/Zi",<b>(121) Ştiinţe Sociale</b><br/>Limba română,9.02,8.790000000000001,7.722727272727273,3
2020,<b>COLEGIUL NATIONAL DRAGOS VODA SIGHETU MARMATIEI</b><br/>Real/Liceal/Zi,<b>(108) Matematică-Informatică</b><br/>Limba română,8.93,8.246,8.292857142857143,1
2020,<b>COLEGIUL NATIONAL DRAGOS VODA SIGHETU MARMATIEI</b><br/>Real/Liceal/Zi,<b>(109) Matematică-Informatică</b><br/>Limba română/Limba engleză,8.32,8.246,8.98,1
2020,<b>COLEGIUL NATIONAL DRAGOS VODA SIGHETU MARMATIEI</b><br/>Real/Liceal/Zi,<b>(110) Ştiinţe ale Naturii</b><br/>Limba română,8.88,8.246,7.5824,1
2020,<b>COLEGIUL NATIONAL DRAGOS VODA SIGHETU MARMATIEI</b><br/>Umanist/Liceal/Zi,<b>(107) Filologie</b><br/>Limba română,8.38,7.552,7.8352941176470585,1
2020,<b>COLEGIUL NATIONAL DRAGOS VODA SIGHETU MARMATIEI</b><br/>Umanist/Liceal/Zi,<b>(111) Ştiinţe Sociale</b><br/>Limba română,8.15,7.552,7.173333333333333,1
2020,<b>COLEGIUL NATIONAL ECATERINA TEODOROIU TG-JIU</b><br/>Real/Liceal/Zi,<b>(110) Matematică-Informatică</b><br/>Limba română,8.88,8.66,8.030000000000001,1
2020,<b>COLEGIUL NATIONAL ECATERINA TEODOROIU TG-JIU</b><br/>Real/Liceal/Zi,<b>(111) Ştiinţe ale Naturii</b><br/>Limba română,8.79,8.66,7.9839473684210525,1
2020,<b>COLEGIUL NATIONAL ECATERINA TEODOROIU TG-JIU</b><br/>Umanist/Liceal/Zi,<b>(109) Filologie</b><br/>Limba română,8.69,8.315,7.409302325581396,1
2020,<b>COLEGIUL NATIONAL ELENA CUZA CRAIOVA</b><br/>Real/Liceal/Zi,<b>(113) Matematică-Informatică</b><br/>Limba română,9.37,9.09,8.346511627906976,1
2020,<b>COLEGIUL NATIONAL ELENA CUZA CRAIOVA</b><br/>Real/Liceal/Zi,<b>(114) Ştiinţe ale Naturii</b><br/>Limba română,9.5,9.09,8.186176470588235,1
2020,<b>COLEGIUL NATIONAL ELENA CUZA CRAIOVA</b><br/>Real/Liceal/Zi,<b>(115) Ştiinţe ale Naturii</b><br/>Limba română/Limba germană,9.27,9.09,9.27,1
2020,<b>COLEGIUL NATIONAL ELENA CUZA CRAIOVA</b><br/>Umanist/Liceal/Zi,<b>(109) Filologie</b><br/>Limba română,9.23,8.89375,7.409302325581396,1
2020,<b>COLEGIUL NATIONAL ELENA CUZA CRAIOVA</b><br/>Umanist/Liceal/Zi,<b>(110) Filologie</b><br/>Limba română/Limba engleză,9.39,8.89375,8.324000000000002,1
2020,<b>COLEGIUL NATIONAL ELENA CUZA CRAIOVA</b><br/>Umanist/Liceal/Zi,<b>(111) Filologie</b><br/>Limba română/Limba franceză,9.04,8.89375,9.04,1
2020,<b>COLEGIUL NATIONAL ELENA CUZA CRAIOVA</b><br/>Umanist/Liceal/Zi,<b>(112) Filologie</b><br/>Limba română/Limba spaniolă,8.96,8.89375,7.373333333333334,1
2020,<b>COLEGIUL NATIONAL EMIL BOTTA ADJUD</b><br/>Real/Liceal/Zi,<b>(109) Matematică-Informatică</b><br/>Limba română,8.58,6.9399999999999995,8.030689655172413,2
2020,<b>COLEGIUL NATIONAL EMIL BOTTA ADJUD</b><br/>Real/Liceal/Zi,<b>(110) Ştiinţe ale Naturii</b><br/>Limba română,7.64,6.9399999999999995,7.5824,2
2020,<b>COLEGIUL NATIONAL EMIL BOTTA ADJUD</b><br/>Umanist/Liceal/Zi,<b>(108) Filologie</b><br/>Limba română,7.25,6.49,7.210625,2
2020,<b>COLEGIUL NATIONAL EMIL BOTTA ADJUD</b><br/>Umanist/Liceal/Zi,<b>(111) Ştiinţe Sociale</b><br/>Limba română,5.8,6.49,7.173333333333333,2
2020,<b>COLEGIUL NATIONAL FRATII BUZESTI CRAIOVA</b><br/>Real/Liceal/Zi,<b>(117) Matematică-Informatică</b><br/>Limba română,9.64,9.565999999999999,8.312244897959184,1
2020,<b>COLEGIUL NATIONAL FRATII BUZESTI CRAIOVA</b><br/>Real/Liceal/Zi,<b>(118) Matematică-Informatică</b><br/>Limba română/Limba engleză,9.83,9.565999999999999,8.982,1
2020,<b>COLEGIUL NATIONAL FRATII BUZESTI CRAIOVA</b><br/>Real/Liceal/Zi,<b>(119) Matematică-Informatică</b><br/>Limba română/Limba franceză,9.5,9.565999999999999,9.5,1
2020,<b>COLEGIUL NATIONAL FRATII BUZESTI CRAIOVA</b><br/>Real/Liceal/Zi,<b>(120) Matematică-Informatică</b><br/>Limba română/Limba germană,9.53,9.565999999999999,9.53,1
2020,<b>COLEGIUL NATIONAL FRATII BUZESTI CRAIOVA</b><br/>Real/Liceal/Zi,<b>(121) Ştiinţe ale Naturii</b><br/>Limba română,9.89,9.565999999999999,7.8516666666666675,1
2020,<b>COLEGIUL NATIONAL FRATII BUZESTI CRAIOVA</b><br/>Umanist/Liceal/Zi,<b>(116) Filologie</b><br/>Limba română/Limba engleză,9.51,9.1625,8.832857142857142,1
2020,<b>COLEGIUL NATIONAL FRATII BUZESTI CRAIOVA</b><br/>Umanist/Liceal/Zi,<b>(122) Ştiinţe Sociale</b><br/>Limba română,9.28,9.1625,8.132307692307693,1
2020,<b>COLEGIUL NATIONAL GEORGE COSBUC MOTRU</b><br/>Real/Liceal/Zi,<b>(113) Matematică-Informatică</b><br/>Limba română,6.93,6.34,8.346511627906976,1
2020,<b>COLEGIUL NATIONAL GEORGE COSBUC MOTRU</b><br/>Real/Liceal/Zi,<b>(114) Ştiinţe ale Naturii</b><br/>Limba română,8.04,6.34,8.186176470588235,1
2020,<b>COLEGIUL NATIONAL GEORGE COSBUC MOTRU</b><br/>Umanist/Liceal/Zi,<b>(112) Filologie</b><br/>Limba română,8.34,7.6025,7.968444444444444,1
2020,<b>COLEGIUL NATIONAL GEORGE COSBUC MOTRU</b><br/>Umanist/Liceal/Zi,<b>(115) Ştiinţe Sociale</b><br/>Limba română,7.74,7.6025,8.124782608695652,1
2020,<b>COLEGIUL NATIONAL GHEORGHE SINCAI BAIA MARE</b><br/>Real/Liceal/Zi,<b>(112) Matematică-Informatică</b><br/>Limba română,8.86,8.9625,7.785238095238095,1
2020,<b>COLEGIUL NATIONAL GHEORGHE SINCAI BAIA MARE</b><br/>Real/Liceal/Zi,<b>(113) Ştiinţe ale Naturii</b><br/>Limba română/Limba engleză,9.36,8.9625,9.35,1
2020,<b>COLEGIUL NATIONAL GHEORGHE SINCAI BAIA MARE</b><br/>Umanist/Liceal/Zi,<b>(114) Ştiinţe Sociale</b><br/>Limba română,9.01,8.83,7.759473684210526,1
2020,<b>COLEGIUL NATIONAL GIB MIHAESCU DRAGASANI</b><br/>Real/Liceal/Zi,<b>(111) Matematică-Informatică</b><br/>Limba română,8.97,7.6274999999999995,8.3884375,1
2020,<b>COLEGIUL NATIONAL GIB MIHAESCU DRAGASANI</b><br/>Real/Liceal/Zi,<b>(112) Ştiinţe ale Naturii</b><br/>Limba română,8.12,7.6274999999999995,8.166969696969696,1
2020,<b>COLEGIUL NATIONAL GIB MIHAESCU DRAGASANI</b><br/>Umanist/Liceal/Zi,<b>(110) Filologie</b><br/>Limba română,7.95,7.0975,7.9393548387096775,1
2020,<b>COLEGIUL NATIONAL GIB MIHAESCU DRAGASANI</b><br/>Umanist/Liceal/Zi,<b>(113) Ştiinţe Sociale</b><br/>Limba română,7.68,7.0975,8.315555555555555,1
2020,<b>COLEGIUL NATIONAL GRIGORE GHICA DOROHOI</b><br/>Real/Liceal/Zi,<b>(110) Matematică-Informatică</b><br/>Limba română,7.98,6.6025,8.030000000000001,2
2020,<b>COLEGIUL NATIONAL GRIGORE GHICA DOROHOI</b><br/>Real/Liceal/Zi,<b>(111) Ştiinţe ale Naturii</b><br/>Limba română,6.19,6.6025,7.9839473684210525,2
2020,<b>COLEGIUL NATIONAL GRIGORE GHICA DOROHOI</b><br/>Umanist/Liceal/Zi,<b>(109) Filologie</b><br/>Limba română,6.25,6.3,7.409302325581396,2
2020,<b>COLEGIUL NATIONAL GRIGORE GHICA DOROHOI</b><br/>Umanist/Liceal/Zi,<b>(112) Ştiinţe Sociale</b><br/>Limba română,6.65,6.3,7.5515,2
2020,<b>COLEGIUL NATIONAL HOREA CLOSCA SI CRISAN ALBA IULIA</b><br/>Real/Liceal/Zi,<b>(109) Matematică-Informatică</b><br/>Limba română,9.51,9.4725,8.030689655172413,1
2020,<b>COLEGIUL NATIONAL HOREA CLOSCA SI CRISAN ALBA IULIA</b><br/>Real/Liceal/Zi,<b>(110) Ştiinţe ale Naturii</b><br/>Limba română,9.5,9.4725,7.5824,1
2020,<b>COLEGIUL NATIONAL HOREA CLOSCA SI CRISAN ALBA IULIA</b><br/>Umanist/Liceal/Zi,<b>(107) Filologie</b><br/>Limba română/Limba engleză,9.24,9.028333333333334,8.738,1
2020,<b>COLEGIUL NATIONAL HOREA CLOSCA SI CRISAN ALBA IULIA</b><br/>Umanist/Liceal/Zi,<b>(108) Filologie</b><br/>Limba română/Limba franceză,8.83,9.028333333333334,8.44,1
2020,<b>COLEGIUL NATIONAL HOREA CLOSCA SI CRISAN ALBA IULIA</b><br/>Umanist/Liceal/Zi,<b>(111) Ştiinţe Sociale</b><br/>Limba română,9.37,9.028333333333334,7.173333333333333,1
2020,<b>COLEGIUL NATIONAL INOCHENTIE MICU CLAIN BLAJ</b><br/>Real/Liceal/Zi,<b>(113) Matematică-Informatică</b><br/>Limba română,8.48,7.61,8.346511627906976,1
2020,<b>COLEGIUL NATIONAL INOCHENTIE MICU CLAIN BLAJ</b><br/>Real/Liceal/Zi,<b>(115) Ştiinţe ale Naturii</b><br/>Limba română,8.48,7.61,8.234333333333334,1
2020,<b>COLEGIUL NATIONAL INOCHENTIE MICU CLAIN BLAJ</b><br/>Umanist/Liceal/Zi,<b>(112) Filologie</b><br/>Limba română,7.92,7.215,7.968444444444444,1
2020,<b>COLEGIUL NATIONAL KOLCSEY FERENC SATU MARE</b><br/>Real/Liceal/Zi,<b>(104) Matematică-Informatică</b><br/>Limba maghiară,8.24,7.3675,7.613333333333333,2
2020,<b>COLEGIUL NATIONAL KOLCSEY FERENC SATU MARE</b><br/>Real/Liceal/Zi,<b>(105) Ştiinţe ale Naturii</b><br/>Limba maghiară,7.91,7.3675,7.698571428571428,2
2020,<b>COLEGIUL NATIONAL KOLCSEY FERENC SATU MARE</b><br/>Umanist/Liceal/Zi,<b>(106) Ştiinţe Sociale</b><br/>Limba maghiară,7.26,6.918333333333333,5.574285714285714,2
2020,<b>COLEGIUL NATIONAL KOLCSEY FERENC SATU MARE</b><br/>Umanist/Liceal/Zi,<b>(107) Ştiinţe Sociale</b><br/>Limba maghiară/Limba engleză,8.24,6.918333333333333,7.665,2
2020,<b>COLEGIUL NATIONAL KOLCSEY FERENC SATU MARE</b><br/>Umanist/Liceal/Zi,<b>(108) Ştiinţe Sociale</b><br/>Limba maghiară/Limba germană,7.29,6.918333333333333,6.495,2
2020,<b>COLEGIUL NATIONAL LUCIAN BLAGA SEBES</b><br/>Real/Liceal/Zi,<b>(117) Matematică-Informatică</b><br/>Limba română,9.14,8.525,8.312244897959184,1
2020,<b>COLEGIUL NATIONAL LUCIAN BLAGA SEBES</b><br/>Real/Liceal/Zi,<b>(118) Ştiinţe ale Naturii</b><br/>Limba română,8.9,8.525,8.40388888888889,1
2020,<b>COLEGIUL NATIONAL LUCIAN BLAGA SEBES</b><br/>Umanist/Liceal/Zi,<b>(116) Filologie</b><br/>Limba română/Limba engleză,8.44,8.06,8.832857142857142,1
2020,<b>COLEGIUL NATIONAL LUCIAN BLAGA SEBES</b><br/>Umanist/Liceal/Zi,<b>(119) Ştiinţe Sociale</b><br/>Limba română,8.38,8.06,8.29962962962963,1
2020,<b>COLEGIUL NATIONAL MIHAI EMINESCU BAIA MARE</b><br/>Umanist/Liceal/Zi,<b>(116) Filologie</b><br/>Limba română,8.56,8.01,7.955,1
2020,<b>COLEGIUL NATIONAL MIHAI EMINESCU BAIA MARE</b><br/>Umanist/Liceal/Zi,<b>(117) Filologie</b><br/>Limba română/Limba engleză,8.4,8.01,8.66,1
2020,<b>COLEGIUL NATIONAL MIHAI EMINESCU BAIA MARE</b><br/>Umanist/Liceal/Zi,<b>(118) Filologie</b><br/>Limba română/Limba franceză,7.85,8.01,8.19,1
